operacion_cliente,operacion_cantidad_facturas,operacion_gasto_operacional,operacion_gasto_administrativo,operacion_monto,operacion_interes,operacion_mora,operacion_fecha_curse,operacion_fecha_vencimiento,operacion_fecha_pago
9683,5,10000,50000,569564746,0.010318,0.0,2023-06-25 23:29:35,2023-08-24 23:29:35,2023-08-24 23:29:35
9684,12,30000,0,774872602,0.016041,0.0,2020-03-26 00:32:35,2020-05-25 00:32:35,2020-05-25 00:32:35
9685,7,30000,0,452791527,0.02154,1528958.1660795326,2022-08-14 19:37:34,2022-09-13 19:37:34,2022-10-17 19:37:34
9686,7,0,0,384359826,0.023733,1032647.228660636,2023-07-25 04:46:17,2023-10-23 04:46:17,2023-11-03 04:46:17
9687,3,0,0,40208255,0.020282,0.0,2023-07-22 10:15:54,2023-09-20 10:15:54,2023-09-20 10:15:54
9688,4,0,20000,971297153,0.028071,5832106.325518491,2020-04-13 16:02:00,2020-07-12 16:02:00,2020-08-10 16:02:00
9689,11,0,0,60056988,0.019078,0.0,2021-12-18 20:08:11,2022-03-18 20:08:11,2022-03-18 20:08:11
9690,4,10000,20000,987231179,0.018804,0.0,2020-12-03 05:09:32,2021-01-02 05:09:32,2021-01-02 05:09:32
9691,3,10000,0,305473879,0.011114,0.0,2022-10-29 10:04:20,2023-01-27 10:04:20,2023-01-27 10:04:20
9692,7,10000,0,17317275,0.01988,0.0,2023-07-28 04:12:07,2023-08-27 04:12:07,2023-08-27 04:12:07
9693,8,10000,0,474549,0.013795,0.0,2021-11-03 23:43:02,2021-12-03 23:43:02,2021-12-03 23:43:02
9694,8,0,0,181015087,0.027402,0.0,2022-09-05 00:48:44,2022-11-04 00:48:44,2022-11-04 00:48:44
9695,8,10000,0,185923141,0.009847,0.0,2020-06-23 20:27:38,2020-07-23 20:27:38,2020-07-23 20:27:38
9696,2,10000,0,792331681,0.010931,0.0,2021-12-24 04:10:02,2022-02-22 04:10:02,2022-02-22 04:10:02
9697,12,10000,0,535925233,0.020676,0.0,2022-12-10 14:15:56,2023-01-09 14:15:56,2023-01-09 14:15:56
9698,3,0,0,353266022,0.021617,1373131.2799202648,2023-02-14 19:42:14,2023-03-16 19:42:14,2023-04-08 19:42:14
9699,3,30000,0,994836757,0.021465,0.0,2022-07-25 01:47:54,2022-09-23 01:47:54,2022-09-23 01:47:54
9700,11,0,0,365395364,0.014221,2853177.3628648985,2021-05-19 07:01:04,2021-07-18 07:01:04,2021-08-28 07:01:04
9701,5,30000,0,198133091,0.024611,0.0,2023-06-02 11:35:01,2023-08-01 11:35:01,2023-08-01 11:35:01
9702,6,0,0,859663106,0.016959,0.0,2023-05-11 18:53:31,2023-07-10 18:53:31,2023-07-10 18:53:31
9703,12,10000,0,526516629,0.020763,2556770.289106948,2022-01-07 02:47:24,2022-04-07 02:47:24,2022-04-27 02:47:24
9704,1,0,0,427239934,0.016831,0.0,2023-08-25 13:39:51,2023-11-23 13:39:51,2023-11-23 13:39:51
9705,6,10000,0,490540660,0.018793,0.0,2022-03-28 06:53:20,2022-05-27 06:53:20,2022-05-27 06:53:20
9706,3,0,0,706368587,0.020805,712108.8931724366,2020-10-03 13:46:49,2020-11-02 13:46:49,2020-11-10 13:46:49
9707,2,10000,0,725420892,0.027912,9743025.396173317,2021-02-12 13:51:47,2021-04-13 13:51:47,2021-06-12 13:51:47
9708,10,20000,0,535779851,0.024386,0.0,2020-11-30 01:13:59,2021-01-29 01:13:59,2021-01-29 01:13:59
9709,6,30000,0,769486824,0.009226,0.0,2021-04-08 00:06:54,2021-06-07 00:06:54,2021-06-07 00:06:54
9710,9,10000,0,461800771,0.025592,0.0,2020-04-13 21:06:21,2020-06-12 21:06:21,2020-06-12 21:06:21
9711,12,0,0,558016298,0.028006,0.0,2021-02-23 18:55:29,2021-05-24 18:55:29,2021-05-24 18:55:29
9712,10,20000,0,322578544,0.012279,89833.78317879346,2023-09-16 16:45:23,2023-11-15 16:45:23,2023-11-17 16:45:23
9713,11,0,0,58213900,0.029108,0.0,2022-01-19 16:30:59,2022-04-19 16:30:59,2022-04-19 16:30:59
9714,11,0,0,894866321,0.023287,0.0,2020-05-07 09:00:01,2020-07-06 09:00:01,2020-07-06 09:00:01
9715,10,30000,0,198273690,0.024613,0.0,2021-08-27 23:40:53,2021-10-26 23:40:53,2021-10-26 23:40:53
9716,4,0,0,641263546,0.02322,0.0,2020-08-17 18:29:40,2020-10-16 18:29:40,2020-10-16 18:29:40
9717,7,0,0,783148889,0.012127,0.0,2020-04-12 07:20:28,2020-05-12 07:20:28,2020-05-12 07:20:28
9718,4,30000,20000,804710510,0.023821,0.0,2020-08-27 23:18:57,2020-09-26 23:18:57,2020-09-26 23:18:57
9719,10,30000,0,954634426,0.027135,4652295.20400013,2023-01-23 19:38:30,2023-02-22 19:38:30,2023-03-26 19:38:30
9720,3,0,0,218039677,0.013193,0.0,2022-10-13 13:58:31,2022-11-12 13:58:31,2022-11-12 13:58:31
9721,11,10000,0,72700081,0.026702,0.0,2022-01-13 12:44:58,2022-02-12 12:44:58,2022-02-12 12:44:58
9722,6,10000,0,777930501,0.027187,7819412.533993497,2021-06-19 01:24:41,2021-08-18 01:24:41,2021-10-11 01:24:41
9723,1,30000,10000,727742149,0.016156,0.0,2021-12-18 22:53:38,2022-02-16 22:53:38,2022-02-16 22:53:38
9724,7,20000,0,882858761,0.012583,0.0,2023-11-20 18:21:09,2024-02-18 18:21:09,2024-02-18 18:21:09
9725,7,0,0,778032979,0.013381,0.0,2020-12-07 03:17:30,2021-02-05 03:17:30,2021-02-05 03:17:30
9726,1,30000,10000,934429410,0.029646,0.0,2022-10-08 20:59:42,2022-12-07 20:59:42,2022-12-07 20:59:42
9727,9,10000,0,685001504,0.025422,0.0,2021-09-23 21:16:35,2021-11-22 21:16:35,2021-11-22 21:16:35
9728,12,30000,0,200735211,0.011313,0.0,2021-12-18 16:41:06,2022-03-18 16:41:06,2022-03-18 16:41:06
9729,10,10000,0,805630987,0.025614,0.0,2023-01-20 06:47:09,2023-03-21 06:47:09,2023-03-21 06:47:09
9730,11,0,0,160676195,0.024609,0.0,2022-10-24 02:02:23,2022-11-23 02:02:23,2022-11-23 02:02:23
9731,4,10000,0,892520980,0.011979,0.0,2023-03-06 01:03:40,2023-04-05 01:03:40,2023-04-05 01:03:40
9732,11,0,0,425374019,0.015062,0.0,2021-09-21 09:34:35,2021-11-20 09:34:35,2021-11-20 09:34:35
9733,10,10000,0,843578076,0.020534,253064.8082623948,2023-12-18 12:14:38,2024-02-16 12:14:38,2024-03-27 12:14:38
9734,10,30000,0,956111467,0.024842,6780300.041988547,2020-02-23 12:17:37,2020-03-24 12:17:37,2020-04-26 12:17:37
9735,10,0,0,989426339,0.021882,0.0,2023-04-01 16:58:25,2023-06-30 16:58:25,2023-06-30 16:58:25
9736,9,30000,0,867763797,0.028809,0.0,2020-12-02 07:39:39,2021-01-31 07:39:39,2021-01-31 07:39:39
9737,10,20000,0,94674125,0.012411,0.0,2021-11-15 11:45:06,2022-02-13 11:45:06,2022-02-13 11:45:06
9738,5,20000,50000,521038366,0.014068,0.0,2021-04-21 22:17:31,2021-07-20 22:17:31,2021-07-20 22:17:31
9739,1,10000,10000,917733532,0.0097,0.0,2023-01-13 08:52:01,2023-03-14 08:52:01,2023-03-14 08:52:01
9740,3,20000,0,532909334,0.016317,0.0,2020-09-07 01:19:34,2020-11-06 01:19:34,2020-11-06 01:19:34
9741,7,0,0,814590759,0.020097,0.0,2021-12-30 15:33:24,2022-01-29 15:33:24,2022-01-29 15:33:24
9742,3,0,0,552649614,0.016128,0.0,2023-12-06 04:39:39,2024-02-04 04:39:39,2024-02-04 04:39:39
9743,9,20000,0,29328893,0.020201,0.0,2020-06-27 17:09:48,2020-07-27 17:09:48,2020-07-27 17:09:48
9744,2,10000,0,752227308,0.021113,0.0,2020-02-15 02:41:41,2020-04-15 02:41:41,2020-04-15 02:41:41
9745,6,30000,0,444762340,0.021293,0.0,2020-03-05 08:42:44,2020-06-03 08:42:44,2020-06-03 08:42:44
9746,1,30000,0,971357797,0.016202,0.0,2022-01-19 05:27:50,2022-02-18 05:27:50,2022-02-18 05:27:50
9747,6,0,0,22517819,0.023498,63427.70666317246,2020-05-23 14:55:17,2020-07-22 14:55:17,2020-08-27 14:55:17
9748,8,20000,0,436103291,0.015552,0.0,2021-06-17 05:58:40,2021-09-15 05:58:40,2021-09-15 05:58:40
9749,9,30000,0,194750023,0.01433,0.0,2020-07-15 18:55:03,2020-08-14 18:55:03,2020-08-14 18:55:03
9750,3,10000,0,422806036,0.027,0.0,2023-03-24 21:31:43,2023-04-23 21:31:43,2023-04-23 21:31:43
9751,9,10000,0,383725993,0.027032,0.0,2023-12-26 11:08:01,2024-01-25 11:08:01,2024-01-25 11:08:01
9752,9,20000,0,264460234,0.027726,4141347.994148973,2023-08-08 20:46:26,2023-09-07 20:46:26,2023-11-03 20:46:26
9753,1,20000,0,620653412,0.011186,810879.177180644,2021-05-24 21:00:12,2021-07-23 21:00:12,2021-08-03 21:00:12
9754,3,30000,0,572002041,0.023718,0.0,2023-07-06 11:51:40,2023-09-04 11:51:40,2023-09-04 11:51:40
9755,7,0,0,218628767,0.015073,0.0,2021-06-30 11:49:53,2021-07-30 11:49:53,2021-07-30 11:49:53
9756,9,30000,0,385879395,0.025911,0.0,2021-08-09 12:17:36,2021-09-08 12:17:36,2021-09-08 12:17:36
9757,7,30000,0,296008016,0.015236,0.0,2023-05-18 19:20:01,2023-07-17 19:20:01,2023-07-17 19:20:01
9758,8,20000,0,289497884,0.01447,0.0,2023-08-02 11:17:10,2023-10-01 11:17:10,2023-10-01 11:17:10
9759,12,0,0,406389721,0.020938,0.0,2021-11-19 15:18:12,2022-01-18 15:18:12,2022-01-18 15:18:12
9760,3,10000,0,219476699,0.025933,0.0,2022-08-14 12:21:59,2022-09-13 12:21:59,2022-09-13 12:21:59
9761,9,30000,0,422569120,0.019643,0.0,2023-04-25 05:41:55,2023-06-24 05:41:55,2023-06-24 05:41:55
9762,3,0,0,810803286,0.015724,5370050.545299436,2020-08-28 06:50:22,2020-11-26 06:50:22,2020-12-21 06:50:22
9763,12,0,0,829453736,0.023372,0.0,2023-04-25 15:30:02,2023-05-25 15:30:02,2023-05-25 15:30:02
9764,7,30000,0,837667466,0.019149,0.0,2021-12-21 06:32:15,2022-02-19 06:32:15,2022-02-19 06:32:15
9765,1,10000,0,850716054,0.023151,560582.4671912044,2020-10-23 09:46:30,2021-01-21 09:46:30,2021-01-30 09:46:30
9766,3,20000,0,841176199,0.015559,0.0,2023-05-03 11:26:31,2023-07-02 11:26:31,2023-07-02 11:26:31
9767,4,0,0,118321617,0.028697,0.0,2020-01-19 03:08:43,2020-03-19 03:08:43,2020-03-19 03:08:43
9768,12,0,0,955622387,0.012802,0.0,2023-05-03 04:32:14,2023-08-01 04:32:14,2023-08-01 04:32:14
9769,4,30000,0,905458200,0.01994,0.0,2022-09-27 17:48:55,2022-11-26 17:48:55,2022-11-26 17:48:55
9770,5,0,0,582672525,0.016176,4014344.2066319357,2020-11-13 19:55:35,2020-12-13 19:55:35,2021-01-21 19:55:35
9771,6,10000,0,895513224,0.024869,0.0,2022-05-13 17:22:37,2022-06-12 17:22:37,2022-06-12 17:22:37
9772,11,0,0,723946946,0.019271,0.0,2022-04-15 10:36:13,2022-05-15 10:36:13,2022-05-15 10:36:13
9773,4,0,0,471074336,0.009579,0.0,2020-10-01 19:21:17,2020-12-30 19:21:17,2020-12-30 19:21:17
9774,12,10000,0,842697243,0.013967,0.0,2022-12-16 18:38:56,2023-03-16 18:38:56,2023-03-16 18:38:56
9775,8,10000,0,234095511,0.028704,0.0,2020-03-07 08:16:52,2020-05-06 08:16:52,2020-05-06 08:16:52
9776,8,10000,0,607548572,0.017073,0.0,2023-11-15 17:59:43,2024-01-14 17:59:43,2024-01-14 17:59:43
9777,7,0,0,921237925,0.016999,0.0,2020-04-22 11:29:22,2020-05-22 11:29:22,2020-05-22 11:29:22
9778,9,0,0,923459175,0.011118,0.0,2021-07-26 02:27:44,2021-08-25 02:27:44,2021-08-25 02:27:44
9779,5,30000,0,701349081,0.010144,0.0,2023-01-31 11:59:37,2023-03-02 11:59:37,2023-03-02 11:59:37
9780,1,10000,0,594057606,0.010434,37945.32303454941,2022-04-21 12:00:07,2022-07-20 12:00:07,2022-07-22 12:00:07
9781,1,30000,0,437972,0.020977,7033.016407008371,2023-06-15 06:45:42,2023-08-14 06:45:42,2023-10-09 06:45:42
9782,3,30000,0,169864881,0.028482,0.0,2020-07-15 00:40:58,2020-10-13 00:40:58,2020-10-13 00:40:58
9783,4,20000,0,347584128,0.025293,0.0,2022-02-23 12:28:04,2022-04-24 12:28:04,2022-04-24 12:28:04
9784,7,30000,0,253288161,0.023362,0.0,2020-02-29 21:53:35,2020-04-29 21:53:35,2020-04-29 21:53:35
9785,12,10000,0,855940089,0.011762,0.0,2020-06-13 23:37:53,2020-07-13 23:37:53,2020-07-13 23:37:53
9786,5,10000,0,433880879,0.025413,0.0,2020-05-27 00:19:25,2020-06-26 00:19:25,2020-06-26 00:19:25
9787,1,30000,10000,341410075,0.01091,0.0,2021-04-06 11:47:46,2021-05-06 11:47:46,2021-05-06 11:47:46
9788,5,0,0,255946764,0.027245,0.0,2022-12-05 16:16:47,2023-01-04 16:16:47,2023-01-04 16:16:47
9789,6,0,0,442027562,0.018992,0.0,2023-12-12 14:23:28,2024-03-11 14:23:28,2024-03-11 14:23:28
9790,5,30000,0,181003741,0.022594,0.0,2020-10-01 13:30:53,2020-10-31 13:30:53,2020-10-31 13:30:53
9791,3,0,0,187783828,0.017007,0.0,2020-01-28 18:56:13,2020-03-28 18:56:13,2020-03-28 18:56:13
9792,9,10000,0,470286353,0.025624,0.0,2020-05-04 09:48:16,2020-08-02 09:48:16,2020-08-02 09:48:16
9793,5,0,0,4545755,0.017806,73256.92394634745,2020-06-08 07:29:06,2020-08-07 07:29:06,2020-10-03 07:29:06
9794,5,0,0,628877517,0.024959,943260.3316728057,2022-03-29 00:50:11,2022-04-28 00:50:11,2022-05-05 00:50:11
9795,4,20000,0,287864878,0.025019,0.0,2022-01-03 18:32:38,2022-03-04 18:32:38,2022-03-04 18:32:38
9796,12,20000,0,113294221,0.02154,0.0,2023-11-13 00:59:15,2024-01-12 00:59:15,2024-01-12 00:59:15
9797,7,0,0,507892490,0.024907,0.0,2020-12-25 20:32:01,2021-02-23 20:32:01,2021-02-23 20:32:01
9798,1,30000,0,333400071,0.019591,44298.00489038343,2022-06-28 09:08:43,2022-08-27 09:08:43,2022-08-28 09:08:43
9799,2,10000,0,747225405,0.025099,2187456.9756179196,2020-06-03 12:27:20,2020-07-03 12:27:20,2020-08-25 12:27:20
9800,6,30000,0,632295953,0.026421,0.0,2021-03-06 09:25:43,2021-04-05 09:25:43,2021-04-05 09:25:43
9801,2,10000,0,727342431,0.015871,0.0,2021-08-27 22:50:34,2021-09-26 22:50:34,2021-09-26 22:50:34
9802,11,20000,0,474372590,0.009748,0.0,2023-08-16 04:48:43,2023-09-15 04:48:43,2023-09-15 04:48:43
9803,12,30000,0,569345626,0.009198,0.0,2020-03-02 02:07:16,2020-04-01 02:07:16,2020-04-01 02:07:16
9804,7,20000,0,227603251,0.019492,1687414.1581423073,2021-10-17 16:56:59,2022-01-15 16:56:59,2022-03-11 16:56:59
9805,8,10000,0,773628469,0.025528,0.0,2020-06-22 19:16:40,2020-09-20 19:16:40,2020-09-20 19:16:40
9806,1,0,0,57059659,0.015141,0.0,2021-07-30 05:21:27,2021-08-29 05:21:27,2021-08-29 05:21:27
9807,3,20000,0,961013464,0.011483,0.0,2022-09-27 23:08:22,2022-10-27 23:08:22,2022-10-27 23:08:22
9808,10,30000,0,217456728,0.011049,0.0,2022-02-17 20:51:42,2022-03-19 20:51:42,2022-03-19 20:51:42
9809,11,0,0,473628153,0.024016,0.0,2020-02-25 08:51:13,2020-04-25 08:51:13,2020-04-25 08:51:13
9810,8,10000,0,951424025,0.029227,0.0,2021-11-25 17:19:11,2021-12-25 17:19:11,2021-12-25 17:19:11
9811,3,10000,0,101997370,0.027549,0.0,2021-07-03 23:19:06,2021-09-01 23:19:06,2021-09-01 23:19:06
9812,8,0,0,921232437,0.009816,0.0,2021-08-31 12:22:19,2021-10-30 12:22:19,2021-10-30 12:22:19
9813,5,0,0,196119238,0.017855,0.0,2022-01-02 07:16:31,2022-03-03 07:16:31,2022-03-03 07:16:31
9814,3,0,0,166086347,0.029871,0.0,2023-07-20 13:51:16,2023-09-18 13:51:16,2023-09-18 13:51:16
9815,8,30000,0,50745947,0.028833,0.0,2022-01-23 05:08:08,2022-03-24 05:08:08,2022-03-24 05:08:08
9816,9,30000,0,854510203,0.011004,0.0,2021-03-07 18:31:48,2021-05-06 18:31:48,2021-05-06 18:31:48
9817,3,20000,0,735657165,0.014172,0.0,2022-06-07 18:25:34,2022-07-07 18:25:34,2022-07-07 18:25:34
9818,5,0,0,617068281,0.017483,0.0,2020-08-06 05:38:23,2020-10-05 05:38:23,2020-10-05 05:38:23
9819,9,30000,0,351634466,0.009299,0.0,2022-09-09 10:51:15,2022-12-08 10:51:15,2022-12-08 10:51:15
9820,12,30000,0,960799375,0.024065,0.0,2023-07-19 17:48:57,2023-08-18 17:48:57,2023-08-18 17:48:57
9821,10,10000,0,23263148,0.016331,0.0,2022-11-15 11:35:11,2023-01-14 11:35:11,2023-01-14 11:35:11
9822,12,0,0,4456498,0.029814,0.0,2021-08-15 16:21:36,2021-10-14 16:21:36,2021-10-14 16:21:36
9823,4,10000,0,69401850,0.025522,374955.8881335194,2022-04-03 13:20:00,2022-05-03 13:20:00,2022-06-03 13:20:00
9824,5,30000,0,354750428,0.029589,0.0,2021-08-13 18:16:48,2021-09-12 18:16:48,2021-09-12 18:16:48
9825,3,0,0,952442035,0.011716,0.0,2023-05-18 22:54:06,2023-08-16 22:54:06,2023-08-16 22:54:06
9826,4,30000,0,402170191,0.019333,0.0,2022-03-25 03:58:20,2022-05-24 03:58:20,2022-05-24 03:58:20
9827,1,20000,0,159149923,0.0224,0.0,2020-01-10 08:39:15,2020-02-09 08:39:15,2020-02-09 08:39:15
9828,12,30000,0,427557169,0.021031,0.0,2023-08-17 10:33:28,2023-11-15 10:33:28,2023-11-15 10:33:28
9829,8,0,0,155570605,0.013586,0.0,2023-08-26 00:35:19,2023-10-25 00:35:19,2023-10-25 00:35:19
9830,2,10000,10000,48830642,0.021123,0.0,2023-03-14 00:48:11,2023-05-13 00:48:11,2023-05-13 00:48:11
9831,2,10000,0,835075344,0.025771,0.0,2021-02-03 01:41:36,2021-03-05 01:41:36,2021-03-05 01:41:36
9832,5,20000,0,24258436,0.02878,0.0,2023-09-20 15:36:13,2023-10-20 15:36:13,2023-10-20 15:36:13
9833,11,30000,0,308340130,0.013749,0.0,2022-07-28 16:28:01,2022-09-26 16:28:01,2022-09-26 16:28:01
9834,12,0,0,25944488,0.013929,0.0,2022-06-20 22:31:14,2022-07-20 22:31:14,2022-07-20 22:31:14
9835,9,10000,0,965355502,0.015663,12563299.433365064,2020-12-31 08:23:59,2021-03-31 08:23:59,2021-05-24 08:23:59
9836,5,10000,0,932873293,0.017303,0.0,2023-08-15 17:53:32,2023-10-14 17:53:32,2023-10-14 17:53:32
9837,3,20000,0,112951117,0.01596,981613.1168195386,2020-02-16 03:24:46,2020-05-16 03:24:46,2020-07-14 03:24:46
9838,11,0,0,646899584,0.026697,0.0,2021-09-08 15:08:44,2021-11-07 15:08:44,2021-11-07 15:08:44
9839,10,10000,0,355796773,0.027876,0.0,2020-10-01 19:29:56,2020-11-30 19:29:56,2020-11-30 19:29:56
9840,7,10000,0,547657851,0.02241,6465476.124169776,2020-02-19 03:58:47,2020-04-19 03:58:47,2020-05-29 03:58:47
9841,11,0,0,410677892,0.025141,2357052.908307342,2023-05-14 03:55:05,2023-07-13 03:55:05,2023-09-08 03:55:05
9842,5,10000,0,59454085,0.018423,716783.0698642726,2023-12-25 10:33:22,2024-01-24 10:33:22,2024-03-10 10:33:22
9843,7,0,0,691909428,0.011697,0.0,2021-01-25 14:27:39,2021-04-25 14:27:39,2021-04-25 14:27:39
9844,11,0,0,16405877,0.027339,0.0,2020-07-16 14:10:54,2020-08-15 14:10:54,2020-08-15 14:10:54
9845,2,0,0,924200071,0.021235,0.0,2020-01-08 09:57:33,2020-03-08 09:57:33,2020-03-08 09:57:33
9846,10,10000,0,394243957,0.024101,578024.7950317173,2023-03-04 07:42:17,2023-06-02 07:42:17,2023-06-09 07:42:17
9847,3,30000,0,724539825,0.018213,0.0,2022-01-31 09:50:28,2022-05-01 09:50:28,2022-05-01 09:50:28
9848,10,0,0,48203398,0.011895,262486.0093944423,2022-02-05 00:00:37,2022-04-06 00:00:37,2022-05-10 00:00:37
9849,3,20000,0,613724329,0.021762,0.0,2021-08-15 00:10:28,2021-10-14 00:10:28,2021-10-14 00:10:28
9850,9,0,0,755794437,0.009872,0.0,2020-03-14 09:41:26,2020-05-13 09:41:26,2020-05-13 09:41:26
9851,6,20000,0,97017702,0.025483,0.0,2022-10-20 22:48:14,2022-12-19 22:48:14,2022-12-19 22:48:14
9852,4,0,0,484329770,0.025973,0.0,2021-05-21 13:08:33,2021-06-20 13:08:33,2021-06-20 13:08:33
9853,9,10000,0,925153128,0.011699,0.0,2020-05-09 06:22:05,2020-07-08 06:22:05,2020-07-08 06:22:05
9854,12,0,0,887911327,0.028864,0.0,2022-02-26 05:11:04,2022-05-27 05:11:04,2022-05-27 05:11:04
9855,4,0,0,892313204,0.011737,0.0,2021-01-31 07:16:53,2021-04-01 07:16:53,2021-04-01 07:16:53
9856,5,0,50000,422116282,0.025367,472996.667755371,2023-06-20 19:16:42,2023-08-19 19:16:42,2023-09-21 19:16:42
9857,7,0,0,571964430,0.026448,0.0,2021-11-08 10:13:50,2022-01-07 10:13:50,2022-01-07 10:13:50
9858,10,0,0,295106855,0.027936,2585063.6788111404,2020-11-01 04:38:07,2021-01-30 04:38:07,2021-03-04 04:38:07
9859,9,10000,0,832078621,0.027514,8172345.651899348,2020-04-22 19:10:16,2020-07-21 19:10:16,2020-08-30 19:10:16
9860,4,30000,0,433259779,0.017167,0.0,2021-05-12 04:35:38,2021-06-11 04:35:38,2021-06-11 04:35:38
9861,6,30000,0,81546011,0.015703,26517.15310866296,2023-06-26 03:11:58,2023-07-26 03:11:58,2023-08-12 03:11:58
9862,5,20000,0,529959877,0.023436,0.0,2021-03-02 20:16:43,2021-05-31 20:16:43,2021-05-31 20:16:43
9863,10,10000,0,705149534,0.028647,0.0,2020-06-10 05:20:36,2020-07-10 05:20:36,2020-07-10 05:20:36
9864,3,20000,0,462375790,0.028467,0.0,2023-10-13 20:19:01,2023-12-12 20:19:01,2023-12-12 20:19:01
9865,4,10000,0,860042555,0.02374,0.0,2021-05-22 22:02:37,2021-07-21 22:02:37,2021-07-21 22:02:37
9866,10,0,0,500418434,0.023218,0.0,2020-12-05 04:51:32,2021-02-03 04:51:32,2021-02-03 04:51:32
9867,6,30000,0,224093945,0.023209,0.0,2021-02-15 08:20:52,2021-05-16 08:20:52,2021-05-16 08:20:52
9868,8,10000,0,545225470,0.025748,0.0,2021-11-13 10:10:35,2021-12-13 10:10:35,2021-12-13 10:10:35
9869,9,0,0,7774479,0.016223,0.0,2020-12-08 22:05:21,2021-01-07 22:05:21,2021-01-07 22:05:21
9870,8,20000,0,139729836,0.013189,0.0,2022-12-02 11:26:15,2023-01-01 11:26:15,2023-01-01 11:26:15
9871,2,20000,0,981296220,0.014507,0.0,2022-06-27 15:24:22,2022-07-27 15:24:22,2022-07-27 15:24:22
9872,7,0,0,415263473,0.013751,1160097.416192635,2020-11-14 10:24:32,2020-12-14 10:24:32,2021-01-06 10:24:32
9873,10,30000,0,709405292,0.022302,0.0,2021-01-27 17:22:56,2021-02-26 17:22:56,2021-02-26 17:22:56
9874,2,0,0,674640495,0.029856,0.0,2020-08-12 22:52:19,2020-09-11 22:52:19,2020-09-11 22:52:19
9875,10,0,0,637678387,0.015639,0.0,2021-09-23 23:16:54,2021-10-23 23:16:54,2021-10-23 23:16:54
9876,5,0,50000,498633691,0.010127,0.0,2022-08-30 02:16:53,2022-11-28 02:16:53,2022-11-28 02:16:53
9877,1,30000,0,874936610,0.024002,0.0,2020-11-13 21:13:39,2021-01-12 21:13:39,2021-01-12 21:13:39
9878,3,0,0,433877709,0.018952,0.0,2023-05-21 17:55:45,2023-06-20 17:55:45,2023-06-20 17:55:45
9879,1,0,0,103050977,0.02136,0.0,2020-09-19 14:28:37,2020-11-18 14:28:37,2020-11-18 14:28:37
9880,4,0,20000,146164143,0.018161,0.0,2022-08-31 22:54:10,2022-09-30 22:54:10,2022-09-30 22:54:10
9881,1,10000,0,988074203,0.016954,0.0,2020-12-18 04:12:57,2021-01-17 04:12:57,2021-01-17 04:12:57
9882,5,20000,50000,912337839,0.011367,8581281.924891539,2023-07-11 19:43:18,2023-08-10 19:43:18,2023-09-13 19:43:18
9883,4,30000,0,132802878,0.022488,0.0,2023-04-24 11:04:58,2023-07-23 11:04:58,2023-07-23 11:04:58
9884,8,10000,0,35578738,0.021224,0.0,2023-10-06 16:58:48,2023-11-05 16:58:48,2023-11-05 16:58:48
9885,12,10000,0,420531443,0.018558,706575.2853997829,2021-02-08 13:32:02,2021-05-09 13:32:02,2021-06-16 13:32:02
9886,4,30000,0,699297259,0.022132,356108.3422708808,2022-10-09 09:39:53,2023-01-07 09:39:53,2023-01-15 09:39:53
9887,4,10000,20000,449319363,0.012798,0.0,2023-06-13 17:42:08,2023-09-11 17:42:08,2023-09-11 17:42:08
9888,3,30000,0,536113549,0.016638,0.0,2023-06-19 10:34:23,2023-08-18 10:34:23,2023-08-18 10:34:23
9889,10,30000,0,81347346,0.024592,0.0,2020-08-25 00:11:39,2020-11-23 00:11:39,2020-11-23 00:11:39
9890,5,30000,0,840839345,0.023255,0.0,2020-02-07 09:20:48,2020-04-07 09:20:48,2020-04-07 09:20:48
9891,2,20000,0,324608022,0.023407,0.0,2023-01-05 12:11:23,2023-04-05 12:11:23,2023-04-05 12:11:23
9892,5,10000,0,911189126,0.010934,477504.5522295034,2023-04-04 03:36:45,2023-07-03 03:36:45,2023-07-08 03:36:45
9893,6,0,0,839287016,0.012583,0.0,2021-02-08 12:51:49,2021-03-10 12:51:49,2021-03-10 12:51:49
9894,3,0,0,549492370,0.018015,0.0,2020-11-23 12:25:05,2021-01-22 12:25:05,2021-01-22 12:25:05
9895,4,0,0,878249916,0.020713,0.0,2022-07-06 15:02:36,2022-10-04 15:02:36,2022-10-04 15:02:36
9896,3,0,0,986471163,0.02511,0.0,2021-06-30 08:53:03,2021-08-29 08:53:03,2021-08-29 08:53:03
9897,11,30000,0,219914586,0.014042,0.0,2021-02-09 01:35:05,2021-03-11 01:35:05,2021-03-11 01:35:05
9898,4,0,0,464782970,0.012779,0.0,2022-10-29 11:06:58,2023-01-27 11:06:58,2023-01-27 11:06:58
9899,10,10000,0,53989065,0.016595,0.0,2023-02-16 05:18:37,2023-05-17 05:18:37,2023-05-17 05:18:37
9900,9,10000,0,650643497,0.014758,0.0,2020-01-07 13:54:25,2020-03-07 13:54:25,2020-03-07 13:54:25
9901,5,0,0,3993225,0.024543,0.0,2023-02-15 15:06:14,2023-04-16 15:06:14,2023-04-16 15:06:14
9902,11,0,0,502157263,0.02296,0.0,2020-03-03 23:36:19,2020-06-01 23:36:19,2020-06-01 23:36:19
9903,1,10000,0,94732881,0.025159,0.0,2023-05-20 01:27:27,2023-06-19 01:27:27,2023-06-19 01:27:27
9904,11,10000,0,880837686,0.009592,0.0,2021-02-20 19:46:21,2021-05-21 19:46:21,2021-05-21 19:46:21
